Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Month,Order Year,Ship Month,Ship Year,Total_Sales_Per_Customer,Customer_Value,Delivery_Time
CA-2018-102204,5/1/2018,5/6/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,2018,5,2018,11164.974,High Value,5
CA-2018-103065,10/20/2018,10/20/2018,Same Day,PT-19090,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,10,2018,10,2018,158.46,Low Value,0
CA-2018-103065,10/20/2018,10/20/2018,Same Day,PT-19090,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,10,2018,10,2018,158.46,Low Value,0
CA-2018-103065,10/20/2018,10/20/2018,Same Day,PT-19090,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,10,2018,10,2018,158.46,Low Value,0
CA-2018-103065,10/20/2018,10/20/2018,Same Day,PT-19090,Pete Takahito,Consumer,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,10,2018,10,2018,158.46,Low Value,0
CA-2015-109855,9/1/2015,9/5/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,9,2015,9,2015,2295.332,Medium Value,4
CA-2015-109855,9/1/2015,9/5/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357,9,2015,9,2015,2295.332,Medium Value,4
CA-2015-109897,8/12/2015,8/16/2015,Standard Class,BW-11200,Ben Wallace,Consumer,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,2015,8,2015,1738.406,Medium Value,4
CA-2015-109897,8/12/2015,8/16/2015,Standard Class,BW-11200,Ben Wallace,Consumer,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,8,2015,8,2015,1738.406,Medium Value,4
US-2015-143581,8/19/2015,8/23/2015,Standard Class,BS-11365,Bill Shonely,Corporate,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,8,2015,8,2015,10501.653,High Value,4
CA-2016-129217,5/10/2016,5/10/2016,Same Day,DP-13390,Dennis Pardue,Home Office,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,2016,5,2016,5480.724,High Value,0
CA-2016-129217,5/10/2016,5/10/2016,Same Day,DP-13390,Dennis Pardue,Home Office,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,5,2016,5,2016,5480.724,High Value,0
CA-2017-133816,5/10/2017,5/13/2017,Second Class,CS-12400,Christopher Schild,Home Office,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,5,2017,5,2017,3651.8585,Medium Value,3
CA-2016-140221,3/5/2016,3/9/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,3,2016,3,2016,7443.69,High Value,4
CA-2016-140221,3/5/2016,3/9/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,3,2016,3,2016,7443.69,High Value,4
CA-2016-140221,3/5/2016,3/9/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,3,2016,3,2016,7443.69,High Value,4
CA-2016-140221,3/5/2016,3/9/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,3,2016,3,2016,7443.69,High Value,4
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,8,2018,8,2018,4282.176,Medium Value,7
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,8,2018,8,2018,4282.176,Medium Value,7
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,2018,8,2018,4282.176,Medium Value,7
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,8,2018,8,2018,4282.176,Medium Value,7
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,8,2018,8,2018,4282.176,Medium Value,7
CA-2018-152310,8/12/2018,8/19/2018,Standard Class,DK-12895,Dana Kaydos,Consumer,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,8,2018,8,2018,4282.176,Medium Value,7
CA-2017-118101,6/26/2017,6/26/2017,Same Day,SN-20560,Skye Norling,Home Office,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,6,2017,6,2017,1860.418,Medium Value,0
CA-2017-118101,6/26/2017,6/26/2017,Same Day,SN-20560,Skye Norling,Home Office,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,6,2017,6,2017,1860.418,Medium Value,0
CA-2017-118101,6/26/2017,6/26/2017,Same Day,SN-20560,Skye Norling,Home Office,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,6,2017,6,2017,1860.418,Medium Value,0
CA-2017-100307,12/15/2017,12/19/2017,Standard Class,TC-21475,Tony Chapman,Home Office,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,12,2017,12,2017,1244.976,Medium Value,4
CA-2016-138457,9/13/2016,9/17/2016,Standard Class,AM-10705,Anne McFarland,Consumer,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,9,2016,9,2016,5664.022,High Value,4
CA-2015-131800,12/30/2015,1/4/2016,Standard Class,AJ-10960,Astrea Jones,Consumer,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,12,2015,1,2016,629.248,Low Value,5
CA-2015-131800,12/30/2015,1/4/2016,Standard Class,AJ-10960,Astrea Jones,Consumer,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,12,2015,1,2016,629.248,Low Value,5
CA-2015-118304,4/29/2015,5/4/2015,Standard Class,KH-16360,Katherine Hughes,Consumer,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,4,2015,5,2015,3100.612,Medium Value,5
CA-2018-121790,1/30/2018,2/6/2018,Standard Class,LP-17095,Liz Preis,Consumer,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,2018,2,2018,3104.439,Medium Value,7
CA-2018-121790,1/30/2018,2/6/2018,Standard Class,LP-17095,Liz Preis,Consumer,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,1,2018,2,2018,3104.439,Medium Value,7
CA-2018-121790,1/30/2018,2/6/2018,Standard Class,LP-17095,Liz Preis,Consumer,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,1,2018,2,2018,3104.439,Medium Value,7
CA-2018-121790,1/30/2018,2/6/2018,Standard Class,LP-17095,Liz Preis,Consumer,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,1,2018,2,2018,3104.439,Medium Value,7
CA-2017-169670,12/25/2017,12/31/2017,Standard Class,JE-15715,Joe Elijah,Consumer,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,12,2017,12,2017,8697.843,High Value,6
CA-2017-139549,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,10,2017,10,2017,3601.88,Medium Value,5
CA-2016-104059,6/13/2016,6/15/2016,Second Class,FC-14245,Frank Carlisle,Home Office,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,6,2016,6,2016,3418.742,Medium Value,2
CA-2018-164112,6/30/2018,7/4/2018,Standard Class,ND-18460,Neil Ducich,Corporate,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,6,2018,7,2018,2893.455,Medium Value,4
CA-2016-143882,6/26/2016,6/30/2016,Standard Class,DB-13360,Dennis Bolton,Home Office,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,6,2016,6,2016,1081.466,Medium Value,4
US-2017-139262,2/21/2017,2/25/2017,Standard Class,LC-16960,Lindsay Castell,Home Office,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,2,2017,2,2017,3246.626,Medium Value,4
US-2017-139262,2/21/2017,2/25/2017,Standard Class,LC-16960,Lindsay Castell,Home Office,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,2017,2,2017,3246.626,Medium Value,4
US-2017-139262,2/21/2017,2/25/2017,Standard Class,LC-16960,Lindsay Castell,Home Office,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,2,2017,2,2017,3246.626,Medium Value,4
CA-2018-146192,4/22/2018,4/26/2018,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,4,2018,4,2018,1526.5,Medium Value,4
CA-2018-134810,5/9/2018,5/10/2018,First Class,MC-17605,Matt Connell,Corporate,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,5,2018,5,2018,2258.192,Medium Value,1
CA-2018-134810,5/9/2018,5/10/2018,First Class,MC-17605,Matt Connell,Corporate,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,5,2018,5,2018,2258.192,Medium Value,1
CA-2016-154284,12/21/2016,12/26/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,12,2016,12,2016,3625.329,Medium Value,5
CA-2016-154284,12/21/2016,12/26/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,12,2016,12,2016,3625.329,Medium Value,5
CA-2016-154284,12/21/2016,12/26/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,12,2016,12,2016,3625.329,Medium Value,5
CA-2016-154284,12/21/2016,12/26/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,12,2016,12,2016,3625.329,Medium Value,5
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,8,2015,8,2015,1043.096,Medium Value,4
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,8,2015,8,2015,1043.096,Medium Value,4
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,8,2015,8,2015,1043.096,Medium Value,4
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,8,2015,8,2015,1043.096,Medium Value,4
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,8,2015,8,2015,1043.096,Medium Value,4
CA-2015-156244,8/12/2015,8/16/2015,Standard Class,DH-13675,Duane Huffman,Home Office,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,8,2015,8,2015,1043.096,Medium Value,4
CA-2016-106362,12/11/2016,12/15/2016,Standard Class,LC-16885,Lena Creighton,Consumer,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,12,2016,12,2016,7663.126,High Value,4
US-2018-168802,11/3/2018,11/7/2018,Standard Class,JO-15145,Jack O'Briant,Corporate,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,11,2018,11,2018,3254.949,Medium Value,4
US-2018-146906,3/13/2018,3/17/2018,Standard Class,MT-17815,Meg Tillman,Consumer,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,3,2018,3,2018,2890.139,Medium Value,4
CA-2017-166380,5/30/2017,6/3/2017,Standard Class,EB-13750,Edward Becker,Corporate,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,5,2017,6,2017,3236.314,Medium Value,4
CA-2017-166380,5/30/2017,6/3/2017,Standard Class,EB-13750,Edward Becker,Corporate,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,5,2017,6,2017,3236.314,Medium Value,4
US-2016-158911,7/5/2016,7/11/2016,Standard Class,RS-19765,Roland Schwarz,Corporate,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,7,2016,7,2016,4159.77,Medium Value,6
US-2016-158911,7/5/2016,7/11/2016,Standard Class,RS-19765,Roland Schwarz,Corporate,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,7,2016,7,2016,4159.77,Medium Value,6
US-2015-103338,3/11/2015,3/15/2015,Standard Class,RB-19435,Richard Bierner,Consumer,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,2015,3,2015,1864.156,Medium Value,4
CA-2016-109169,4/20/2016,4/24/2016,Standard Class,OT-18730,Olvera Toch,Consumer,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,4,2016,4,2016,3818.624,Medium Value,4
US-2018-167318,7/26/2018,8/1/2018,Standard Class,GZ-14545,George Zrebassa,Corporate,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,7,2018,8,2018,2454.622,Medium Value,6
US-2018-167318,7/26/2018,8/1/2018,Standard Class,GZ-14545,George Zrebassa,Corporate,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,7,2018,8,2018,2454.622,Medium Value,6
US-2015-120313,10/31/2015,11/2/2015,Second Class,NL-18310,Nancy Lomonaco,Home Office,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,10,2015,11,2015,1418.09,Medium Value,2
CA-2018-135419,11/3/2018,11/9/2018,Standard Class,BG-11740,Bruce Geld,Consumer,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,11,2018,11,2018,1006.356,Medium Value,6
CA-2017-128671,8/11/2017,8/16/2017,Standard Class,MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,8,2017,8,2017,1319.4498,Medium Value,5
CA-2017-128671,8/11/2017,8/16/2017,Standard Class,MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,8,2017,8,2017,1319.4498,Medium Value,5
CA-2017-128671,8/11/2017,8/16/2017,Standard Class,MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,8,2017,8,2017,1319.4498,Medium Value,5
CA-2017-149335,7/25/2017,7/25/2017,Same Day,BC-11125,Becky Castell,Home Office,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,7,2017,7,2017,2933.676,Medium Value,0
CA-2015-168312,3/1/2015,3/7/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,2015,3,2015,2189.019,Medium Value,6
CA-2015-168312,3/1/2015,3/7/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,2015,3,2015,2189.019,Medium Value,6
US-2018-105935,1/26/2018,1/31/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,1,2018,1,2018,4411.243,Medium Value,5
US-2018-105935,1/26/2018,1/31/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,1,2018,1,2018,4411.243,Medium Value,5
CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,7,2015,7,2015,2876.046,Medium Value,4
CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,7,2015,7,2015,2876.046,Medium Value,4
CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,2015,7,2015,2876.046,Medium Value,4
CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,7,2015,7,2015,2876.046,Medium Value,4
CA-2018-130904,4/11/2018,4/16/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,4,2018,4,2018,736.276,Low Value,5
CA-2018-130904,4/11/2018,4/16/2018,Standard Class,HM-14980,Henry MacAllister,Consumer,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,4,2018,4,2018,736.276,Low Value,5
CA-2018-133620,11/13/2018,11/18/2018,Standard Class,EM-14065,Erin Mull,Consumer,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,11,2018,11,2018,228.99,Low Value,5
CA-2016-142937,12/5/2016,12/6/2016,First Class,SF-20065,Sandra Flanagan,Consumer,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,12,2016,12,2016,763.546,Low Value,1
US-2017-149790,9/26/2017,10/1/2017,Standard Class,SC-20380,Shahid Collister,Consumer,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,9,2017,10,2017,5992.536,High Value,5
CA-2017-130778,11/19/2017,11/25/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,11,2017,11,2017,4326.139,Medium Value,6
CA-2017-130778,11/19/2017,11/25/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,11,2017,11,2017,4326.139,Medium Value,6
CA-2018-144456,9/8/2018,9/9/2018,First Class,FC-14245,Frank Carlisle,Home Office,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,9,2018,9,2018,3418.742,Medium Value,1
CA-2018-144456,9/8/2018,9/9/2018,First Class,FC-14245,Frank Carlisle,Home Office,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,9,2018,9,2018,3418.742,Medium Value,1
CA-2018-103478,7/21/2018,7/24/2018,Second Class,KL-16555,Kelly Lampkin,Corporate,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,7,2018,7,2018,5016.488,High Value,3
CA-2018-103478,7/21/2018,7/24/2018,Second Class,KL-16555,Kelly Lampkin,Corporate,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,2018,7,2018,5016.488,High Value,3
CA-2018-118577,10/6/2018,10/11/2018,Standard Class,XP-21865,Xylona Preis,Consumer,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,10,2018,10,2018,2374.658,Medium Value,5
CA-2018-118577,10/6/2018,10/11/2018,Standard Class,XP-21865,Xylona Preis,Consumer,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,10,2018,10,2018,2374.658,Medium Value,5
CA-2018-113572,11/7/2018,11/11/2018,Standard Class,FP-14320,Frank Preis,Consumer,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,11,2018,11,2018,4046.746,Medium Value,4
CA-2017-153269,3/9/2017,3/12/2017,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,3,2017,3,2017,2181.479,Medium Value,3
CA-2017-153269,3/9/2017,3/12/2017,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,3,2017,3,2017,2181.479,Medium Value,3
CA-2017-153269,3/9/2017,3/12/2017,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,2017,3,2017,2181.479,Medium Value,3
CA-2017-153269,3/9/2017,3/12/2017,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,3,2017,3,2017,2181.479,Medium Value,3
CA-2018-161655,5/13/2018,5/18/2018,Second Class,CW-11905,Carl Weiss,Home Office,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,5,2018,5,2018,1136.592,Medium Value,5
CA-2017-101469,7/2/2017,7/8/2017,Standard Class,KH-16360,Katherine Hughes,Consumer,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,7,2017,7,2017,3100.612,Medium Value,6
CA-2015-153087,12/27/2015,1/3/2016,Standard Class,TC-20980,Tamara Chand,Corporate,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,12,2015,1,2016,19052.218,High Value,7
CA-2015-153087,12/27/2015,1/3/2016,Standard Class,TC-20980,Tamara Chand,Corporate,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,12,2015,1,2016,19052.218,High Value,7
CA-2018-135076,4/13/2018,4/17/2018,Standard Class,YS-21880,Yana Sorensen,Corporate,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.704,4,2018,4,2018,6720.444,High Value,4
CA-2015-161634,11/14/2015,11/20/2015,Standard Class,CC-12220,Chris Cortes,Consumer,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,11,2015,11,2015,3670.258,Medium Value,6
CA-2018-141481,6/11/2018,6/14/2018,First Class,ZD-21925,Zuschuss Donatelli,Consumer,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,6,2018,6,2018,1493.944,Medium Value,3
